session_id,target
102,0.0721230068048779
103,0.002274698309739104
104,0.002106466836518565
105,2.4793193561917217e-06
106,0.00024243599875662853
107,0.00027878959382107195
108,1.6761661395261924e-05
109,1.4893465229666106e-05
110,5.581345706361031e-05
111,0.00014700259768481074
112,2.1289494523797937e-07
113,0.01624347395968675
114,5.959140415102906e-06
115,0.00011462342554283893
116,0.0008953188353389558
117,0.0012408193201915556
118,0.004115824589811439
119,0.010869748626219377
120,8.115583337026856e-05
121,2.8098728818128997e-05
122,5.522762402061487e-05
123,0.0002844077514394413
124,1.645579657526578e-05
125,0.0017787178802576372
126,1.9536292269310552e-07
127,5.689616684591898e-09
128,0.00026517504990103657
129,0.0029124550647620416
130,0.001032381659470885
131,0.013385083424895344
132,0.0004423787006293781
133,0.0008424266656208584
134,1.089057670050446e-06
135,7.207563161365825e-06
136,2.8501298232343894e-05
137,0.0002562351145509883
138,0.0017104506588118127
139,4.442140595802379e-07
140,0.00047061370549530366
141,1.6026793571446568e-09
142,0.000215364290235923
143,0.0002751723803613953
144,0.0006575327567901779
145,2.5189622889104814e-09
146,0.01105274699654543
147,0.0003072323903174508
148,0.0004122824353030472
149,0.00032372576024649485
150,0.061816123414360276
151,5.084398371339555e-06
152,0.03027994095570055
153,0.0015424829041923995
154,0.002435084312351477
155,1.4086912815858012e-05
156,3.8535100475394094e-05
157,6.0925035657234324e-05
158,2.8501298232343894e-05
159,5.641357878942963e-07
160,5.522762402061487e-05
161,0.001000787864684769
162,5.59759894368789e-05
163,9.81905215142472e-05
164,0.0010161404897816794
165,6.948576781623967e-08
166,1.5451955192578854e-05
167,0.003941654727395931
168,0.00032372576024649485
169,0.00029457560231167183
170,0.00020421804933978553
171,0.0006098449122383537
172,0.00012171218746369977
173,5.010432022968845e-05
174,0.00017691126224634736
175,0.1341861845795468
176,0.0005132848385326221
177,0.005454762187531907
178,1.3593323866440303e-07
179,2.1841655153806192e-05
180,7.940439892631551e-05
181,0.000735744874362093
182,0.05315199415792003
183,0.00010627356288022463
184,3.2997083200819183e-06
185,0.0002071266776895465
186,1.8236599109205378e-05
187,1.2742811471352793e-06
188,3.6373732221507805e-07
189,0.0008540748777338382
190,1.3186704026231322e-05
191,0.0002507204491164855
192,0.0003718723233412251
193,0.0005414564066921837
194,0.031007935327553
195,0.0003724907523412804
196,1.8525692549435737e-09
197,0.00019661169971590795
198,0.001183745573285506
199,0.004639823811408746
200,4.990613994022364e-06
201,5.287002997906905e-06
202,0.023742535184183972
203,1.9536292269310552e-07
204,0.001993974081105435
205,0.002097670351674664
206,7.763348777803654e-10
207,2.6597421905299488e-05
208,0.056629357720806114
209,9.564436137148681e-06
210,0.0015778144450977296
211,0.00034196390808727186
212,0.009132704051786456
213,2.8038002185779327e-05
214,0.01877526389386178
215,0.056438919500548676
216,0.0011512241979035067
217,0.021645747912414758
218,0.00029457560231167183
219,0.004531095135988913
220,0.00038822880203528173
221,0.0006149566575753822
222,0.0002870703238405766
223,0.0163073695153574
224,0.00029457560231167183
225,0.031827515683445926
226,0.0032342945356727353
227,0.0003777878485822167
228,1.7488397560618885e-05
229,7.18892853985385e-05
230,0.00025946801966264256
231,1.5856373629585212e-06
232,3.640444323822872e-05
233,2.7730555436140038e-05
234,0.004910658541673318
235,1.5196368462192364e-05
236,0.0043028743216248465
237,0.00036317969563391943
238,0.00032479375917807715
239,5.522762402061487e-05
240,0.0027640487093280614
241,3.2997083200819183e-06
242,7.246720080862643e-08
243,2.564240171238837e-08
244,4.1466954228364333e-05
245,4.534602237435065e-05
246,1.1160271415050248e-06
247,0.045467041624614325
248,8.014254903120825e-05
249,1.4113645238453405e-06
250,4.704611872925293e-05
251,0.07913967851897502
252,0.00018358525179679687
253,2.3423801061744596e-05
254,0.031827515683445926
255,5.654033238202587e-05
256,1.3773056367424888e-09
257,0.0021729958877936225
258,0.003398732581505595
259,0.0010838507080210902
260,0.027252307086802978
261,3.962799208697451e-05
262,0.056629357720806114
263,5.137059801395056e-05
264,0.00032372576024649485
265,0.0005714121620624083
266,1.1181176894885794e-06
267,8.072835594665746e-13
268,5.3379358828001e-06
269,0.0002535326684550099
270,9.48968220785164e-05
271,9.434749105911985e-06
272,0.0003098649575519829
273,2.446749277118092e-05
274,0.0006851452077444288
275,0.0013352059262465997
276,3.9360680249436884e-08
277,0.0002733348679256218
278,0.00976692015054867
279,6.640525395869194e-06
280,0.0005983811254625499
281,7.013981132767504e-06
282,0.0003192126885271748
283,0.0005127184464462026
284,2.0397522118554253e-06
285,2.6450895454413804e-05
286,9.607003585437981e-10
287,0.0002851739537086075
288,9.316773693052108e-07
289,0.0001289897433566606
290,3.162126385901053e-06
291,0.06505605659441183
292,0.0003540261536064021
293,0.0012671319498681712
294,3.087218869550919e-05
295,6.205696485853515e-05
296,5.243130430363906e-05
297,5.080002604620787e-05
298,3.3627887846654564e-08
299,1.2746456998096403e-07
300,5.795931498712919e-05
301,3.162126385901053e-06
302,4.694129349503743e-06
303,4.458940631193192e-08
304,0.01391296789350197
305,0.07090361848476603
306,2.5665143159354474e-05
307,0.000816235645821805
308,0.0013194353702755798
309,0.0005108566591563579
310,5.067504452379115e-05
311,0.0018734481697749994
312,0.006815530466879831
313,0.005238673834869553
314,4.629418145514647e-05
315,1.0836318299344141e-05
316,8.52909832219801e-07
317,0.0012422173388900626
318,5.129493316816665e-05
319,2.8548257320449015e-05
320,9.228370471128824e-07
321,0.0010949548657576903
322,7.931862923861952e-05
323,7.934224396598899e-05
324,0.009449001383591485
325,0.005887240511496597
326,0.0018149700909947753
327,3.7873612116263765e-05
328,0.002474926962613831
329,5.522762402061487e-05
330,9.944677642703596e-06
331,0.013759833438257606
332,0.012834330497802082
333,0.19357570978089864
334,1.558283122431164e-05
335,0.00013480323755142706
336,0.0008427922675866696
337,0.023590659180154062
338,0.011600425894441458
339,1.8217386579640544e-05
340,0.0011961625174287053
341,5.768717492306649e-06
342,0.0016230257109753699
343,0.00043369703468576525
344,0.0033144615635511956
345,0.0009612434017892085
346,0.0027076578932612397
347,0.4138130764817371
348,2.2523352154214058e-05
349,8.850222770956291e-07
350,0.003028466605125043
351,0.000301662936304574
352,0.014613953643164854
353,0.013856473856372354
354,0.00017378713967856386
355,0.002372496300855971
356,0.0022347911482011634
357,3.168527239739641e-05
358,2.5189622889104814e-09
359,0.045467041624614325
360,3.4172975968313963e-06
361,0.07095400841165156
362,0.03986597034937577
363,0.0008619894153457469
364,0.022866359806059746
365,3.498930108884946e-09
366,3.4555639305748003e-09
367,1.430993082004238e-08
368,0.0014626755744474639
369,0.002248031519894024
370,0.00013343296521022105
371,0.0004423787006293781
372,6.021720339705059e-06
373,4.0698562939509694e-08
374,4.8092196678025025e-09
375,0.0005031525942393172
376,0.0012096740028402562
377,4.803590072596054e-05
378,1.076940788714551e-08
379,7.574720346923178e-06
380,0.00026517504990103657
381,0.00013480323755142706
382,0.001008785718360052
383,2.7721500182897035e-06
384,0.0004514229331328984
385,0.00046744113378460316
386,7.124140924447473e-05
387,0.00028140365720832737
388,0.0007156524807431908
389,2.8186572971913033e-05
390,0.0004381214677204578
391,3.8431049599371764e-07
392,8.927825692822446e-05
393,0.0004423787006293781
394,1.4311113564591734e-06
395,0.0001040149797857023
396,6.229753070187724e-05
397,1.1318487599719494e-06
398,7.667631946336e-05
399,4.109033534981241e-09
400,6.576695270686285e-06
401,1.549387268263666e-08
402,1.76543407379854e-05
403,8.461036311020355e-06
404,0.0875535340932952
405,3.853226231106198e-05
406,0.007650070672371338
407,0.0007793593494205493
408,1.4311113564591734e-06
409,0.0009906034139774104
410,1.7848001346623265e-05
411,1.679290150286785e-05
412,0.0005940413654820045
413,0.00036024561128996784
414,9.898496080951928e-09
415,1.2527817695728732e-09
416,0.0012536913901617787
417,0.0009351228135136336
418,1.962198718299588e-08
419,1.6704247770491644e-07
420,0.0001851226005828941
421,0.0006666484433413038
422,0.0004423787006293781
423,1.6257697682724935e-08
424,0.00014752663394846955
425,1.465738404911929e-08
426,0.9099338270225235
427,1.2608954127197293e-06
428,1.2111002738813368e-09
429,0.07841517981379204
430,5.522762402061487e-05
431,3.2997083200819183e-06
432,0.003440257559729286
433,2.233197463077375e-06
434,0.00020106746299917408
435,0.0001671758516407031
436,0.00017601790843784645
437,0.0015265972157984505
438,0.0011802133465041013
439,0.0012795354750076884
440,5.812352956726858e-10
441,0.0003398952288089786
442,0.0007455567778264942
443,2.6863281087072828e-05
444,0.00021935970044157426
445,0.005073756726250584
446,0.0005442650604621692
447,3.481754486951932e-06
448,0.023059495820471444
449,0.005350134870031225
450,4.79277094524357e-05
451,0.00020606279994698086
452,0.0006127977310899171
453,7.935303470283808e-05
454,3.5342799913059516e-08
455,0.00010219789552471397
456,1.7519308405554092e-06
457,0.0004241394880913329
458,2.0715032830542566e-05
459,0.0004164913807651482
460,0.07444848375818874
461,0.00026517504990103657
462,8.755461995013423e-07
463,1.3117842108804905e-07
464,0.00025000600133551914
465,0.001337046683947817
466,7.574720346923178e-06
467,8.797530859112012e-05
468,1.1660328549783086e-05
469,0.003310014511460174
470,0.005015872209008673
471,0.006224422069721242
472,1.1619731605450461e-08
473,0.00029457560231167183
474,3.6075103036297424e-07
475,0.012812366777180765
476,1.0252688955326676e-08
477,0.0006100943304676867
478,5.0629762537260656e-05
479,0.24342776986345857
480,6.701467354370069e-06
481,0.0027475631804158513
482,0.007952199923748987
483,0.0017213940629139427
484,0.00048314736502530356
485,0.005060860721889367
486,2.3074345500146738e-05
487,0.000756388769463048
488,2.807817505726785e-05
489,0.00017106195846158041
490,4.126298030391029e-07
491,0.001765470872634582
492,0.00022194906123773663
493,0.00013480323755142706
494,2.192938992546213e-06
495,1.9220380602877335e-05
496,0.020519266679393543
497,0.00015226440738853945
498,0.0010573159896732863
499,1.6624752206734068e-13
500,0.0007775354687277594
501,0.09127286309926685
502,0.05560843296726558
503,0.019472470223590436
504,0.0003037571372199346
505,6.244337392223256e-05
506,2.0950607343243955e-06
507,0.0006546779931218594
508,9.534596525878587e-05
509,2.2765363742344974e-06
510,0.0008290589987757929
511,5.812352956726858e-10
512,6.495945514999752e-05
513,7.676963012296481e-07
514,0.005364534550237724
515,0.007100834882732221
516,0.003882625670022777
517,0.004912162287869165
518,1.5027625896689239e-05
519,0.0277030955252715
520,0.00022111372792879325
521,0.06226701559268693
522,0.06534388135076129
523,1.310908787565805e-06
524,0.000435460035220344
525,0.07095400841165156
526,4.464193565572717e-05
527,0.0003529407330256096
528,0.008053904794702542
529,0.003442333924369514
530,1.2608954127197293e-06
531,9.2100357783418e-05
532,0.005520066296022102
533,2.5189622889104814e-09
534,0.01472708305865974
535,2.127489865692959e-08
536,0.05617354580296189
537,9.076591622892387e-05
538,0.0025604421565828465
539,0.00028508090941898294
540,3.415979288731374e-06
541,0.00014530310062972209
542,0.007692111355465244
543,0.00023286383489729026
544,0.005441156188565047
545,1.7816917387439242e-05
546,0.00017288078997460492
547,0.0013166822700649138
548,9.265595248934011e-07
549,0.0009441618693456362
550,5.755528776156999e-05
551,0.012192898750270697
552,0.2841859771716692
553,2.7869501941885077e-08
554,2.785598207208231e-06
555,6.30471031147599e-08
556,0.0037359912243893844
557,0.00349919581868224
558,2.7217919920118766e-05
559,9.110565592220583e-06
560,0.01971320371196386
561,1.772706510401104e-05
562,0.0006018585795099639
563,0.0014520263180587448
564,0.00010706595541505894
565,0.0003027449547895712
566,4.037881346103257e-05
567,8.773026045881843e-05
568,0.0010824106304711278
569,0.00031813189662245037
570,0.002962798771378611
571,0.00020656767106912104
572,0.07913967851897502
573,6.004098827792395e-08
574,1.9512111971675562e-05
575,2.5189622889104814e-09
576,0.0010533810506816272
577,0.004442551214221701
578,1.0492920648348185e-07
579,2.5508372600165254e-05
580,3.690450292087604e-05
581,0.0032043890910672637
582,2.625990157343963e-06
583,0.0002744285656010276
584,0.08063483337602063
585,2.4622378327783028e-05
586,0.0126167355425927
587,0.0003929738727449532
588,0.0002505181796119
589,0.025573872329159367
590,1.0492920648348185e-07
591,1.538928064639638e-05
592,2.5189622889104814e-09
593,1.3683417177327528e-09
594,1.3873527750020148e-06
595,0.0001003059262863046
596,0.0008614230331478275
597,0.00010399028844654776
598,1.2608954127197293e-06
599,3.608209048329778e-06
600,0.0018185858694087125
601,0.0002601681370745333
602,0.014285628953354014
603,3.5868263727205193e-06
604,5.3379358828001e-06
605,0.0027880889511738495
606,0.0013829370022567528
607,0.000545328790000025
608,0.00010541677047219668
609,0.000191561371688051
610,2.411629713686324e-07
611,0.001666454184446817
612,0.01754712183200226
613,3.6373732221507805e-07
614,0.00012403873635319154
615,3.907736377534719e-05
616,4.1076954643346664e-05
617,2.907122987773306e-05
618,7.662828524049819e-06
619,0.00022461613547098504
620,0.06326685139348862
621,0.00036227138914413077
622,0.1870872141664896
623,0.00013221061228582708
624,2.5189622889104814e-09
625,0.03613020239923796
626,0.001024209250417561
627,1.1182970708241081e-06
628,6.459942629086373e-10
629,1.5340726495887533e-05
630,3.6373732221507805e-07
631,6.695544880967292e-06
632,0.0004496952330381716
633,0.018913786708063422
634,0.0004330322363016336
635,6.004098827792395e-08
636,0.001901683508140706
637,4.7300096411755726e-05
638,0.00029457560231167183
639,9.898496080951928e-09
640,3.281891709344191e-08
641,6.958775161756213e-05
642,0.0009613128928422493
643,0.03121261280156597
644,0.00101989745399769
645,0.09164374499026066
646,0.00017405312890941905
647,0.0001082030095340212
648,1.5905299546935654e-05
649,0.0001378839567617894
650,0.000649065247822288
651,0.0021339997694044617
652,0.07406352960867266
653,0.00027169925592655114
654,1.5196368462192364e-05
655,0.007206080425558279
656,0.02314002106724682
657,4.557763114252764e-09
658,2.6608196062469625e-05
659,8.659233854273032e-05
660,7.474523116717427e-05
661,6.260258370229539e-06
662,8.731990452165105e-09
663,2.2290643213110956e-07
664,0.00017733210892499737
665,5.298533500464904e-07
666,0.0012095725447019159
667,0.01636579634109609
668,0.04630788782853621
669,3.603760176879064e-05
670,1.836735863909008e-06
671,0.004915387764138647
672,0.04212494320148356
673,0.056629357720806114
674,0.0004453379434532441
675,0.004347857185812887
676,0.004491787212478604
677,0.005910309609656432
678,0.015935743034819122
679,1.2298007602970109e-08
680,0.004762263562337546
681,0.0007686693250055724
682,1.836735863909008e-06
683,0.0004423787006293781
684,0.08614538654153173
685,5.522762402061487e-05
686,0.011314202587925105
687,5.522762402061487e-05
688,0.030462712593575334
689,0.010432767512123511
690,0.01772192961859572
691,1.9487427962643803e-05
692,3.2997083200819183e-06
693,0.0011789104818827846
694,8.732413616164189e-05
695,6.688789995363596e-05
696,9.183961214352708e-06
697,0.00022700192769437922
698,0.00029457560231167183
699,0.00022129710678440884
700,0.0019108695982381955
701,1.2359796196895938e-05
702,1.7204764990622464e-05
703,0.008053904794702542
704,0.011497650783673714
705,0.00029457560231167183
706,0.00017190017452186303
707,0.00014004248074339103
708,0.0010623128282177558
709,0.7745103028475026
710,7.232269805650762e-05
711,3.497802219293211e-05
712,0.006827253911737562
713,5.97392931670422e-05
714,0.006080903752193253
715,9.971195255419832e-06
716,0.00373130574345441
717,0.00010588653105861635
718,0.007520059492098869
719,0.00031813189662245037
720,2.1839729484132895e-07
721,2.1384215585999964e-06
722,0.00032372576024649485
723,0.004214371162472755
724,0.000835981156220528
725,8.173675811524827e-07
726,0.002179141356193808
727,0.0037913471165713134
728,0.009851878228440029
729,0.0010014709464150832
730,0.008553113496963853
731,0.0004630636454692113
732,0.00026437555117256393
733,5.912349726977209e-08
734,1.6945957343593097e-05
735,0.02344345930564065
736,7.180599656212019e-11
737,2.8998121143737276e-05
738,4.106894359394218e-05
739,5.565833328016331e-06
740,0.0009117674257164653
741,0.00021194075905583198
742,0.0026213940871767085
743,0.0012732335894628467
744,6.476900426767068e-07
745,0.0009876681534814029
746,0.06860484029259047
747,1.072568212046449e-05
748,0.00017518808623603738
749,0.05303229688669224
750,0.0004423787006293781
751,1.3379741660240871e-06
752,1.524683052189696e-06
753,5.918314463074049e-05
754,1.2608954127197293e-06
755,3.27319994702552e-05
756,0.0024599411286447977
757,0.006405767723097044
758,4.340144234950649e-05
759,3.6098929483961965e-05
760,0.00044234960467305363
761,0.0008446614375270603
762,0.000657263161688257
763,0.002164471275982879
764,0.0010483951486394598
765,0.024362351567235974
766,1.1714270762962017e-05
767,0.0009742806907571319
768,8.854037434842729e-05
769,1.4284667928388655e-05
770,0.041228469219292165
771,0.005692630048443503
772,2.3186062360836728e-07
773,0.00032372576024649485
774,0.0001486756820108118
775,9.349449821890256e-05
776,0.004685801264781757
777,0.03495678681998068
778,4.303375141627832e-06
779,4.557763114252764e-09
780,0.00022907570680820091
781,0.03824857117031661
782,0.08072329522077498
783,0.0006592778480816777
784,0.0005427415580664262
785,3.9132951669385e-05
786,0.006079131554382273
787,8.816153252418596e-05
788,2.4635182798411435e-05
789,7.24761405873061e-05
790,6.0747837633622416e-05
791,0.00016166797565318587
792,0.00032941795100899
793,0.0002416732690622611
794,0.001184017308436885
795,0.007517234498182745
796,1.9344749228716267e-06
797,0.00023632375143188967
798,1.3266438510944107e-07
799,2.768954488824295e-09
800,0.0004621054233501836
801,1.5620660767330774e-05
802,0.0002733348679256218
803,4.4480657565213686e-05
804,0.0094324396938563
805,0.002249111238017477
806,5.941454968384354e-13
807,2.471961888324493e-05
808,2.9643376872764988e-08
809,0.5520622143964752
810,4.194479156179192e-05
811,4.080924467091631e-08
812,0.00027708520240166595
813,8.863726840721506e-06
814,0.0041814535641599235
815,0.0046855934399298626
816,0.005854184234298489
817,0.00573126622020897
818,0.0006960281525877496
819,9.597412261002857e-05
820,0.015079118254150986
821,0.061816123414360276
822,0.003278551540062985
823,0.056629357720806114
824,0.0002479779657173647
825,0.00032372576024649485
826,6.271776637339509e-05
827,0.0010956883419083636
828,0.00029457560231167183
829,0.000275817945432697
830,0.00029090816360557493
831,0.02607591934550471
832,1.7497392509851253e-05
833,0.00012720364597237064
834,1.478544679629915e-05
835,0.0001510088201196641
836,2.835156025425313e-06
837,0.0007713468566043756
838,4.9147141466628034e-08
839,4.447396420728062e-05
840,4.785450523492866e-06
841,3.3171172123464154e-06
842,0.0001068459873604018
843,0.013864241230630634
844,0.0037357247557168022
845,0.00030810629864790853
846,3.162126385901053e-06
847,4.385530375950542e-06
848,1.4465840470653575e-05
849,0.0001961452902576504
850,8.916905958599155e-06
851,3.0269471053188374e-08
852,0.0001210613962902075
853,0.0004423787006293781
854,1.5095329949423556e-05
855,1.03011406231049e-05
856,2.6046698767664107e-05
857,5.522762402061487e-05
858,0.00018323859937167868
859,0.0015936471200673175
860,1.1443721185618198e-05
861,0.0014780545966352058
862,1.3306720155091669e-05
863,3.657639090597317e-05
864,0.00042527945637478164
865,0.0024855766327577552
866,3.248308696314035e-05
867,0.0012197025933001543
868,0.007860095353041965
869,1.0492920648348148e-07
870,3.64830593136172e-05
871,8.630313321862623e-06
872,0.00012554061945635142
873,7.741897259348174e-07
874,0.004298065886933937
875,0.00016228855019447441
876,0.0014516629648648439
877,0.0019716168971307033
878,0.00027851164081891627
879,1.6216714373619896e-05
880,0.05148259812528992
881,0.0006433128268639071
882,0.0014873942858417226
883,0.11304066422829923
884,0.0015292357276575738
885,5.390892719119218e-05
886,4.453445939068917e-06
887,0.00011583887102418417
888,3.1075477619708978e-06
889,0.00035419325980111214
890,1.0492920648348185e-07
891,0.00012835642951613107
892,0.0003978132152941294
893,5.522762402061487e-05
894,0.0013090534383347675
895,7.24761405873061e-05
896,0.060390451868486586
897,5.912349726977209e-08
898,0.06926348110339627
899,2.359558357510326e-06
900,0.00014260265989743075
901,0.025530178032604815
902,1.5257253314920995e-05
903,0.000747968830569931
904,0.003535387890756392
905,0.07913967851897502
906,9.209854845001366e-06
907,0.006174844176848248
908,0.0001826646280944532
909,0.0002800317627994878
910,1.6996451483318306e-05
911,1.368512128422493e-06
912,1.2732003415701344e-05
913,0.0001549280070781431
914,0.004124250961808542
915,0.0003039928406351822
916,1.82476065830225e-05
917,2.0226609818900268e-05
918,0.00010131206647987374
919,2.5189622889104814e-09
920,0.00968597327289795
921,0.00898469630206243
922,2.8497089050012282e-06
923,1.8700332313810927e-05
924,5.298533500464904e-07
925,0.001323400040473207
926,2.5189622889104814e-09
927,0.001997057940838335
928,0.0006955947617555175
929,0.005198513370095262
930,0.21958311777104278
931,0.00029457560231167183
932,0.07913967851897502
933,5.522762402061487e-05
934,8.728497245109317e-09
935,1.1430041794844526e-05
936,0.0026297649815329245
937,2.5189622889104814e-09
938,0.0025557438157308454
939,0.018030006647682523
940,2.9867710005614574e-05
941,1.6026793571446568e-09
942,1.9291843288529025e-05
943,0.006753279325277453
944,0.005619399939065794
945,0.023463851670105642
946,4.2565012613591447e-07
947,6.599585416839491e-06
948,5.893200553672769e-11
949,2.4782679967287714e-05
950,1.6795205845112338e-06
951,0.00020396746261306775
952,1.4721474646196e-07
953,0.00014013393276851588
954,0.012719481123781847
955,7.574720346923178e-06
956,3.6373732221507805e-07
957,2.5189622889104814e-09
958,0.005040844252671269
959,0.11337305874359932
960,1.1171831261411989e-07
961,1.3266438510944107e-07
962,0.0004266704195420548
963,1.4344684308896537e-08
964,0.006247952922838963
965,1.9537682075909634e-05
966,0.0002697605655485359
967,2.8826491980206767e-09
968,0.006092170645031874
969,5.5175487856382986e-11
970,1.7077089271499755e-05
971,0.00029467023723300014
972,7.727432442536901e-05
973,0.03850971222298939
974,0.0010853284970730292
975,0.006533061640873397
976,0.0005965270276978756
977,0.00019150049156934436
978,1.4311113564591734e-06
979,0.013563850665395593
980,3.7805071345884794e-10
981,3.938203743151627e-07
982,0.005296304342027635
983,0.00031996132439003416
984,6.539888282871729e-05
985,0.014580761142153686
986,0.0002254606508627283
987,0.00037722488154065715
988,2.0553676435340434e-05
989,0.05526149574772234
990,2.2522693170907892e-06
991,0.0005570864146687632
992,0.001026431328966335
993,6.343906793854991e-07
994,1.9101990025885317e-05
995,2.2739495224632807e-05
996,1.0903258592046619e-06
997,0.05818219415077836
998,0.0007234648138245769
999,0.0008864452253363641
1000,0.014672497790993435
1001,7.194221332787834e-05
1002,0.07970044542386727
1003,2.3688546457675e-08
1004,9.010543707256306e-05
1005,0.0007755530635358603
1006,0.0004959525797943241
1007,1.0724556615339414e-05
1008,0.06142215624515106
1009,0.00544396661822924
1010,3.8535100475394094e-05
1011,0.00010515125302858732
1012,4.693768168474585e-06
1013,0.0036893584113710342
1014,0.0020231838167303843
1015,1.5057125366806253e-05
1016,0.038554149441431027
1017,0.0019688457156820456
1018,4.600171967451536e-07
1019,4.419148430715365e-05
1020,5.385764813798272e-05
1021,0.0017827234046016694
1022,3.520351468615619e-05
1023,1.5379732293734978e-07
1024,1.044500821482929e-05
1025,0.04280365057961224
1026,0.0004423787006293781
1027,1.2328398668792807e-05
1028,1.2865367674417391e-08
1029,0.00010690675506689517
1030,0.056629357720806114
1031,0.0006372730073550628
1032,0.0016818236847706922
1033,2.7455067881228827e-08
1034,0.02721362079320229
1035,5.165600816315874e-08
1036,0.0012239878616429466
1037,1.3399360102593013e-05
1038,0.00041462378792553843
1039,3.476292926763762e-05
1040,0.009899428107048917
1041,0.0004289938333144065
1042,0.00016296769333972488
1043,2.516170530776463e-05
1044,2.7294764147034274e-05
1045,0.0001374407024578561
1046,3.6376325241898247e-06
1047,4.780878547540679e-09
1048,0.07913967851897502
1049,4.981443404442239e-05
1050,0.004331454571560684
1051,0.00045559418557289573
1052,1.8760778518479612e-05
1053,1.0128075490315207e-06
1054,0.006193737699149005
1055,0.0003082688237223844
1056,8.504417778047607e-06
1057,2.590763619651871e-05
1058,9.907214327667232e-05
1059,0.00017753108409007876
1060,0.04562742662354825
1061,0.004903451727794489
1062,0.001662929176326584
1063,0.00035736007445503186
1064,1.5311132766096254e-06
1065,5.565807892371213e-09
1066,5.593251813175826e-05
1067,0.00014141419839765556
1068,0.0006114838157084129
1069,3.01845498702157e-05
1070,3.6533289209251016e-08
1071,0.024531272892249652
1072,0.001337715313399707
1073,1.691127264841828e-05
1074,1.759809004269259e-05
1075,0.014336540060261308
1076,0.014249848239630446
1077,0.028732109608612548
1078,3.0269471053188374e-08
1079,2.678711887870567e-06
1080,0.07985855212608993
1081,1.4580981482833677e-05
1082,0.0024812220437327513
1083,1.813511682462092e-08
1084,3.2997083200819183e-06
1085,0.00016954023266719715
1086,0.035908242913148904
1087,0.004033086208896869
1088,8.269156369376879e-06
1089,2.6887748704690587e-05
1090,4.557763114252764e-09
1091,0.00040272797952984
1092,0.00017058523281065797
1093,0.04800826537187145
1094,0.008218923192121337
1095,0.0011610625621180986
1096,2.6367420773192565e-05
1097,0.001918869370963801
1098,1.4552318935511762e-06
1099,0.004358768303324571
1100,4.439019969609648e-05
1101,0.00624558585179234
1102,0.00043639975460472297
1103,2.8859757674514854e-06
1104,0.0001942605841754946
1105,0.0005870276669978276
1106,1.617220670353915e-05
1107,0.014096599775942697
1108,0.0006098449122383537
1109,4.68994186502195e-09
1110,7.62350729265104e-06
1111,0.001324043406905371
1112,5.0796663843058675e-05
1113,0.0005920308219650656
1114,9.23317407883276e-06
1115,3.162126385901053e-06
1116,0.00010351167713807394
1117,0.00013502424981275
1118,0.0007578554407776132
1119,0.0002682750428876612
1120,3.162126385901053e-06
